S.No.,Institute Code,Institute Name,Place,District,Region,Minority,Inst.Type,University Name,Address,Type of College,Year of EST
1083,30171,SRI RAJA DEGREE COLLEGE,RAJAHMUNDRY(RURAL),EAST GODAVARI,AU,NO,COED,ADIKAVI NANNAYA UNIVERSITY,"SRI RAJA DEGREE COLLEGEDO.NO.14-133,PIDIMGOYYA PANCHAYAT.OPP.R T C COMPLEXRAJAHMUNDRY.,MORAMPUDI,RAJAHMUNDRY(RURAL),East Godavari,533104",Private Un-Aided,2015
1084,30172,SRI CHAITANYA DEGREE COLLEGE,KOTANANDURU,KAKINADA,AU,NO,COED,ADIKAVI NANNAYA UNIVERSITY,"4-57,VELAGAVEEDI,KAKARAPALLI,KAKARAPALLE,KOTANANDURU,East Godavari,533407",Private Un-Aided,2015
1085,30173,SRI SURYA DEGREE COLLEGE,ROWTHULAPUDI,KAKINADA,AU,NO,COED,ADIKAVI NANNAYA UNIVERSITY,"DNO 1-308,GUMMAREGULA,A.MALLAVARAM,ROWTHULAPUDI,East Godavari,533446",Private Un-Aided,2015
1086,30176,ANOOP DEGREE COLLEGE,ADDATEEGALA,ALLURI SITHARAMA RAJU,AU,NO,COED,ADIKAVI NANNAYA UNIVERSITY,"3-57,3-58Seetharamaraju ColonyAddateegala ( Mandal Post)E.G.Dt., A.PPIN : 533428",Private Un-Aided,2015
1087,30189,SRI VINAYAKA DEGREE COLLEGE C.BELAGAL  RU078,C.BELAGAL,KURNOOL,SVU,NO,COED,RAYALASEEMA UNIVERSITY,"C.Belagal, Kurnool",Private Un-Aided,2014
1088,30193,TSR DEGREE COLLEGE AMADALAVALASA,AMADALAVALASA,SRIKAKULAM,AU,NO,COED,DR BR AMBEDKAR UNIVERSITY,"TSR DEGREE COLLEGE,D.NO:16-2-99/1,NEAR OVER BRIDGE,AMADAIAVALASA-532185,AMADALAVALASA,AMADALAVALASA,Srikakulam,532185",Private Un-Aided,2015
1089,30198,SRI SHIRID SAI DEGREE COLELGE,Jammalamadugu( Urban ),YSR,SVU,NO,COED,YOGI VEMANA UNIVERSITY,"KAPU STREET, OPP GOVT HOSPITAL ROAD,Jammalamadugu( Urban ),Jammalamadugu( Urban ),Kadapa,516434",Private Un-Aided,2015
1090,30204,SREE VENKATESWARA DEGREE COLLEGE,BRAHMAMGARIMATTAM,YSR,SVU,NO,COED,YOGI VEMANA UNIVERSITY,"6-149, OPP. SBI,SOMIREDDIPALLE,BRAHMAMGARIMATTAM,Kadapa,516503",Private Un-Aided,2015
1091,30205,SNR DEGREE COLEGE,SRIRANGARAJAPURAM,CHITTOOR,SVU,NO,COED,SRI VENKATESWARA UNIVERSITY,"49.KOTHAPALLE MITTAS.R.PURAM (M)CHITTOOR (D) 517167,KOTHAPALLE,SRIRANGARAJAPURAM,Chittoor,517167",Private Un-Aided,2013
1092,30206,VIGNAN DEGREE COLLEGE KADAPA,Cuddapah (Urban),YSR,SVU,NO,COED,YOGI VEMANA UNIVERSITY,"41-450-1-13-3,Cuddapah (Urban),Cuddapah (Urban),Kadapa,516002",Private Un-Aided,2015
1093,30224,SRI SAI WOMENS DEGREE COLLEGE  GUNTAKAL,Guntakal (Urban),ANANTAPUR,SVU,NO,Women,SRI KRISHNADEVARAYA UNIVERSITY,"#20/12, 20/13, Main Road, Opp MPL Office, Guntakal,Guntakal (Urban),Guntakal (Urban),Anantapur,515801",Private Un-Aided,2015
1094,30226,SRI MUNINARAYANA DEGREE COLLEGE BAIREDDIPALLE,BAIREDDI PALLE,CHITTOOR,SVU,NO,COED,SRI VENKATESWARA UNIVERSITY,"Kammanapalli(V), Baireddipalle Mandal, Chittoor District,KAMMANAPALLE,BAIREDDI PALLE,Chittoor,517415",Private Un-Aided,2014
1095,30227,S S R DEGREE COLLEGE MACHILIPATNAM,Machilipatnam (Urban),KRISHNA,AU,NO,COED,KRISHNA UNIVERSITY,"25-586,JAGHANADHAPURAM,MACHILIPATNAM,Machilipatnam (Urban),Machilipatnam (Urban),Krishna,521001",Private Un-Aided,2014
1096,30228,SRI VIJAYANANDA DEGREE MACHILIPATNAM,Machilipatnam (Urban),KRISHNA,AU,NO,COED,KRISHNA UNIVERSITY,"25/352,Machilipatnam (Urban),Machilipatnam (Urban),Krishna,521001",Private Un-Aided,2014
1097,30229,SR BUGGA RAMESWARA DEGREE COLLEGE,ORVAKAL,KURNOOL,SVU,NO,COED,RAYALASEEMA UNIVERSITY,1-50 Orvakal (M)Kurnool (Dist),Private Un-Aided,2014
1098,30242,ADITYA DEGREE COLLEGE,MUNAGAPAKA,ANAKAPALLI,AU,NO,COED,ANDHRA UNIVERSITY,"MAIN ROADMUNAGAPAKA,Munagapaka,MUNAGAPAKA,Visakhapatnam,531033",Private Un-Aided,2015
1099,30252,SRI BALAJI DEGREE COLLEGE,PENDURTHI,VISAKHAPATNAM,AU,NO,COED,ANDHRA UNIVERSITY,"3-90/4/2, LIC COLONY, PENDURTHY,Pendurthi,PENDURTHI,Visakhapatnam,531173",Private Un-Aided,2015
1100,30253,KASIREDDY BUTCHI RAJU DEGREE COLLEGE,YELAMANCHILI,ANAKAPALLI,AU,NO,COED,ANDHRA UNIVERSITY,"3-85/1/STATION ROAD/ KOTHAPETA, YELLAMANCHILI,YELAMANCHILI,YELAMANCHILI,Visakhapatnam,531055",Private Un-Aided,2015
1101,30262,SRI VIVEKA DEGREE COLLEGE Kandukur,Kandukur (Urban),PRAKASAM,AU,NO,COED,ANDHRA KESARI UNIVERSITY,"D.NO 11-1-10/1-2,O.V.ROAD, KANDUKUR-523105.,Kandukur (Urban),Kandukur (Urban),Prakasam,523105",Private Un-Aided,2015
1102,30267,SRI GOWTHAMI DEGREE COLLEGE CHIMAKURTHY,CHIMAKURTHI,PRAKASAM,AU,NO,COED,ANDHRA KESARI UNIVERSITY,"ISUKAVAGU CENTER,D.NO-1-136,CHIMAKURTHI,CHIMAKURTHI,Prakasam,523226",Private Un-Aided,2015
1103,30268,SRI GOWTHAMI DEGREE COLLEGE  DONAKONDA,DONAKONDA,PRAKASAM,AU,NO,COED,ANDHRA KESARI UNIVERSITY,"DARSI ROAD,DONAKONDA PRAKASAM (DT),BADA PURAM,DONAKONDA,Prakasam,523305",Private Un-Aided,2014
1104,30278,SRI SAI VYSHNAVI DEGREE COLLEGE,RAMASAMUDRAM,ANNAMAYYA,SVU,NO,COED,SRI VENKATESWARA UNIVERSITY,"12-15,RAMASAMUDRAM,RAMASAMUDRAM,Chittoor,517417",Private Un-Aided,2015
1105,30279,SESHACHALA VENKATASUBBAIAH DEGREE COLLEGE NAGARI,NAGARI,CHITTOOR,SVU,NO,COED,SRI VENKATESWARA UNIVERSITY,"Tirupathi Road, Nagari, Chittoor Dist, AP - 517590,NAGARI,NAGARI,Chittoor,517590",Private Un-Aided,2015
1106,30287,SRI KRISHNAVENI COLLEGE OF ARTS  SCIENCE VIJAYAWADA,PENAMALURU,KRISHNA,AU,NO,COED,KRISHNA UNIVERSITY,"PENAMALURU(M)VIJAYAWADA,PORANKI,PENAMALURU,Krishna,521137",Private Un-Aided,2006
1107,30291,"Aditya Degree College, Machilipatnam",MACHILIPATNAM,KRISHNA,AU,NO,COED,KRISHNA UNIVERSITY,"5/34, MAIN ROAD, ARISEPALLI,CHITTIPALEM P.O.,BANDAR MANDAL KRISHNA DISTRICT",Private Un-Aided,2015
1108,30301,SRI NIKHILA DEGREE COLLEGE CHILAKALURIPET,Chilakaluripet (Urban),PALNADU,AU,NO,COED,ACHARYA NAGARJUNA UNIVERSITY,"GANDHIPET,CHILAKALURIPET,Chilakaluripet (Urban),Chilakaluripet (Urban),Guntur,522616",Private Un-Aided,2015
1109,30302,SRI ROHINI DEGREE COLLEGE CHILAKALURIPETA,CHILAKALURIPET,PALNADU,AU,NO,COED,ACHARYA NAGARJUNA UNIVERSITY,"D.NO:24-191,GANDHIPET,CHILAKALURIPET.,CHINNA PASUMARRU,CHILAKALURIPET,Guntur,522616",Private Un-Aided,2015
1110,30305,SUN INSTITUTE OF HOTEL MANAGEMENT  CATERING TECHNOLOGY,VISAKHAPATNAM,VISAKHAPATNAM,AU,NO,COED,ANDHRA UNIVERSITY,"47-14-5,BESIDE SBI,Visakhapatnam,VISAKHAPATNAM(U),Visakhapatnam,530016",Private Un-Aided,2014
1111,30307,GOOD WILL DEGREE COLLEGE B.KOTHA KOTA,B KOTHAKOTA,ANNAMAYYA,SVU,NO,COED,SRI VENKATESWARA UNIVERSITY,"101-1, Current Colony, Bypass Road, B.Kotha Kota",Private Un-Aided,2015
1112,30345,PPR S KAUMUDI DEGREE COLLEGE,SRIKAKULAM,SRIKAKULAM,AU,NO,COED,DR BR AMBEDKAR UNIVERSITY,"D.NO.2-1-19 BALAGA WARD PALAKONDA ROAD SRIKAKULAM,BALAGA (RURAL),SRIKAKULAM,Srikakulam,532001",Private Un-Aided,2015
1113,30346,SRINIVASA DEGREE COLLEGE POOSAPATIREGA,PUSAPATIREGA,VIZIANAGARAM,AU,NO,COED,ANDHRA UNIVERSITY,"PUSAPATIREGE VILLEGEMANDALAMVIZIANAGARAM DIST 535204,PUSAPATIREGA,PUSAPATIREGA,Vizianagaram,535204",Private Un-Aided,2015
1114,30352,SDVRR DEGREE COLLEGE,KAJULURU,KAKINADA,AU,NO,COED,ADIKAVI NANNAYA UNIVERSITY,1-231,Private Un-Aided,1993
1115,30468,SRINIVASA DEGREE FOR WOMEN BALAJINAGAR VIZIANAGARAM,Vizianagaram (Urban),VIZIANAGARAM,AU,NO,Women,ANDHRA UNIVERSITY,"8-18-17 BALAJINAGAR VIZIANAGARAM-535 003,Vizianagaram (Urban),Vizianagaram (Urban),Vizianagaram,535003",Private Un-Aided,2015
1116,30488,VINEX DEGREE COLLEGE,VISAKHAPATNAM(U),VISAKHAPATNAM,AU,NO,COED,ANDHRA UNIVERSITY,"47-11-20/3 1st lane DWARAKANAGAR,Allipuram,VISAKHAPATNAM(U),Visakhapatnam,530016",Private Un-Aided,2016
1117,30494,SREE VASAVI DEGREE COLLEGE,ANANTAPUR,ANANTAPUR,SVU,NO,COED,SRI KRISHNADEVARAYA UNIVERSITY,"4/1780,ANANTAPUR (RURAL),ANANTAPUR,Anantapur,515004",Private Un-Aided,2016
1118,30495,RAGHAVENDRA INSTITUTE OF ARTS AND SCIENCE CHIYYEDU,ANANTAPUR,ANANTAPUR,SVU,NO,COED,SRI KRISHNADEVARAYA UNIVERSITY,"S NO 98 KRISHNAM REDDY PALLI CROSS CHIYYEDU POST ANANTAPURAMU,ANANTAPUR (RURAL),ANANTAPUR,Anantapur,515721",Private Un-Aided,2016
1119,30500,SRI VYSHNAVI DEGREE COLLEGE,NANDI KOTKUR,NANDYAL,SVU,NO,COED,RAYALASEEMA UNIVERSITY,"523-1, opp APSRTC BUS STANDbyreddy complexNandikotkur",Private Un-Aided,2015
1120,30501,PRAGNA DEGREE COLLEGE,ALLAGADDA,NANDYAL,SVU,NO,COED,RAYALASEEMA UNIVERSITY,"DR SAMUEL STREET,ALLAGADDA,ALLAGADDA,ALLAGADDA,Kurnool,518543",Private Un-Aided,2016
1121,30502,SRI SAI VENKATESWARA DEGREE COLLEGE,GUDUR,KURNOOL,SVU,NO,COED,RAYALASEEMA UNIVERSITY,"D.No.5-200,",Private Un-Aided,2016
1122,30503,RC REDDY DEGREE COLLEGE,KALLUR,KURNOOL,SVU,NO,COED,RAYALASEEMA UNIVERSITY,"50-731, 731-1,KRISHNA NAGAR MAIN ROAD",Private Un-Aided,2015
1123,30507,SAI SREE MAHILA DEGREE COLLEGE,DHONE,NANDYAL,SVU,NO,Women,RAYALASEEMA UNIVERSITY,Not Found,Private Un-Aided,2015
1124,30515,SREE CHAITANYA DEGREE COLLEGE,KAVALI,SRI POTTI SRIRAMULU NELLORE,SVU,NO,COED,VIKRAMA SIMHAPURI UNIVERSITY,"10-35-3 CO-OPERATIVE COLONY, KAVALI,KAVALI BIT - I (U),KAVALI,Nellore,524201",Private Un-Aided,2016
1125,30534,SRI RAGHAVENDRA DEGREE COLLEGE,PATTIKANDA,KURNOOL,SVU,NO,COED,RAYALASEEMA UNIVERSITY,1-11-C2,Private Un-Aided,2016
1126,30562,SRI VYSHNAVI DEGREE COLLEGE PATHIKONDA,PATTIKANDA,KURNOOL,SVU,NO,COED,RAYALASEEMA UNIVERSITY,"OPP Bustand PATHIKONDAKURNOOL DIST.,",Private Un-Aided,2015
1127,30571,SRI VIVEKANANDA DEGREE COLLEGE  ANANTHAPURAMU,ANANTAPUR,ANANTAPUR,SVU,NO,COED,SRI KRISHNADEVARAYA UNIVERSITY,"RAJ TOWERS, KAMALA NAGAR, ANANTAPURAMU,Anantapur (Urban),Anantapur (Urban),Anantapur,515001",Private Un-Aided,2016
1128,30572,SWAMY VIVEKANANDA DEGREE COLLEGE  AKUTHOTAPALLI ANANTHAPURAMU,ANANTAPUR,ANANTAPUR,SVU,NO,COED,SRI KRISHNADEVARAYA UNIVERSITY,"SY.NO. 132/4B, AKUTHOTAPALLI(V), S.K.UNIVERSITY ROAD, ANANTAPURAMU,ANANTAPUR (RURAL),ANANTAPUR,Anantapur,515003",Private Un-Aided,2016
1129,30573,K.A. RAMI REDDY DEGREE COLLEGE NALLAMADA,NALLAMADA,SRI SATHYA SAI,SVU,NO,COED,SRI KRISHNADEVARAYA UNIVERSITY,"SY NO 137-3RAGANIPALLI ROADNALLAMADA VM ANANTAPURAMU,NALLAMADA,NALLAMADA,Anantapur,515501",Private Un-Aided,2016
1130,30576,SLN DEGREE COLLEGE ANANTHAPURAMU,ANANTAPUR,ANANTAPUR,SVU,NO,Women,SRI KRISHNADEVARAYA UNIVERSITY,"ALAMUR ROAD, ANANTHAPURAMU RURAL,ANANTAPUR (RURAL),ANANTAPUR,Anantapur,515002",Private Un-Aided,2016
1131,30598,ANANTHA DEGREE COLLEGE ALLAGADDA,ALLAGADDA,NANDYAL,SVU,NO,COED,RAYALASEEMA UNIVERSITY,"plot No 264/1 GowrriSankar Street Allagadda KURNOOL(dt) AP,ALLAGADDA,ALLAGADDA,Kurnool,518543",Private Un-Aided,2015
1132,30637,SREE TIRUMALESA DEGREE COLLEGE PENUMURU,PENUMURU,CHITTOOR,SVU,NO,COED,SRI VENKATESWARA UNIVERSITY,"Tirumala nagar,K.C palli road,PENUMURU,PENUMURU,Chittoor,517126",Private Un-Aided,2015
1133,30666,SRI VIDYA VIKAS DEGREE COLLEGE AKIVIDU W.G.DIST.,AKIVEEDU,WEST GODAVARI,AU,NO,COED,ADIKAVI NANNAYA UNIVERSITY,"DOOR NO. 15-2/124,AKIVEEDU,West Godavari,534235",Private Un-Aided,2015
1134,30715,Dr. ABDUL HAQ URDU UNIVERSITY COLLEGE KURNOOL,KURNOOL,KURNOOL,SVU,NO,COED,Dr.Abdul Haq Urdu University Kurnool,"5-2, K.C. Buildings, Opp. Montessori Indus School, Near Commercial Tax Office Complex, Gooty Road, Kurnool-518002",University College,2016
1135,30720,KRISHNAVENI DEGREE COLLEGE FOR WOMEN NARASARAOPET,NARASARAOPETA,PALNADU,AU,NO,Women,ACHARYA NAGARJUNA UNIVERSITY,"11-22-53,NARASARAOPETA (R),NARASARAOPETA,Guntur,522601",Private Un-Aided,1996
1136,30746,A.L.N.M DEGREE COLLEGE FOR WOMENS CUMBUM ROAD KANIGIRI PRAKASAM DISTRICT,KANIGIRI,PRAKASAM,AU,NO,Women,ANDHRA KESARI UNIVERSITY,"S.NO 201/A/2 CUMBUM ROAD KANIGIRI,PRAKASAM DIST,KANIGIRI,KANIGIRI,Prakasam,523230",Private Un-Aided,2015
1137,30811,VRR DEGREE COLLEGE KALLUR,PULICHERLA,CHITTOOR,SVU,NO,COED,SRI VENKATESWARA UNIVERSITY,"PILER ROAD,KALLUR VILLAGE POST,CHITTOOR Dist,KALLURU,PULICHERLA,Chittoor,517113",Private Un-Aided,2015
1138,30818,SRI KRISHNA DEGREE COLLEGE BONDAPALLI (V AND M),BONDAPALLE,VIZIANAGARAM,AU,NO,COED,ANDHRA UNIVERSITY,"SRIKRISHNA DEGREECOLLEGE, PLOT NO5152,BONDAPALLI Village, BONDAPALLI(MO), VIZIANAGRAM",,
1139,30822,KRISHNA CHAITANYA DEGREE COLLEGE KANIGIRI,KANIGIRI,PRAKASAM,AU,NO,COED,ANDHRA KESARI UNIVERSITY,"8-133/5 Appaiahgari street kothapeta kanigiri 523230,KANIGIRI,KANIGIRI,Prakasam,523230",Private Un-Aided,2015
1140,30883,SRI CHAITANYA DEGREE COLLEGE FOR CO-EDUCATION,PILERU,ANNAMAYYA,SVU,NO,COED,SRI VENKATESWARA UNIVERSITY,"Tirupathi Road,PILERU,PILERU,Chittoor,517214",Private Un-Aided,2016
1141,30982,SAI RAM DEGREE COLLEGE,MUDINEPALLI,ELURU,AU,NO,COED,KRISHNA UNIVERSITY,"Annavaram Road, Beside Govt. Hospital, Mudinepalli, Krishna District, Andhra pradesh,MUDINEPALLI,MUDINEPALLI,Krishna,521325",Private Un-Aided,2014
1142,30985,SRI BALAJI  DEGREE COLLEGE,JAMI,VIZIANAGARAM,AU,NO,COED,ANDHRA UNIVERSITY,"18-77,JAMI,JAMI,Vizianagaram,535214",Private Un-Aided,1995
1143,31000,S.G.L DEGREE COLLEGE,G KONDURU,NTR,AU,NO,COED,KRISHNA UNIVERSITY,.LAKSHMI NAGAR,Private Un-Aided,1981
1144,31072,PRIYADARSHINI DEGREE COLLEGE,CHINNAMANDEM,ANNAMAYYA,SVU,NO,COED,YOGI VEMANA UNIVERSITY,"Y.V Nagar,VANDADI,CHINNAMANDEM,Kadapa,516214",Private Un-Aided,2012
1145,31242,Dr PCG Degree College,NAGALAPURAM,TIRUPATI,SVU,NO,COED,SRI VENKATESWARA UNIVERSITY,"3-11,.,NAGALAPURAM,NAGALAPURAM,Chittoor,517589",Private Un-Aided,2016
1146,31300,Sri Sai Degree College,CHITVEL,ANNAMAYYA,SVU,NO,COED,YOGI VEMANA UNIVERSITY,"Singamala St.,CHITVEL,CHITVEL,Kadapa,516104",Private Un-Aided,2017
1147,31307,L V R Degree College,NARASANNAPETA,SRIKAKULAM,AU,NO,COED,DR BR AMBEDKAR UNIVERSITY,"Jaganadhpuram streetMainroadNear Narayana school,NARASANNAPETA,NARASANNAPETA,Srikakulam,532421",Private Un-Aided,2017
1148,31312,GITAMS Degree College,CUDDAPAH,YSR,SVU,NO,COED,YOGI VEMANA UNIVERSITY,"56/289, ,AKKAYAPALLE (U),CUDDAPAH,Kadapa,516003",Private Un-Aided,2016
1149,31365,SRI AKSHARA DEGREE COLLEGE,VEERULLAPADU,NTR,AU,NO,COED,KRISHNA UNIVERSITY,".Jujjuru road, Ponnavaram,PONNAVARAM,VEERULLAPADU,Krishna,521180",Private Un-Aided,2017
1150,31366,SREENIVASA DEGREE COLLEGE,NANDIGAMA,NTR,AU,NO,COED,KRISHNA UNIVERSITY,".8-159, R.Peta,NANDIGAMA (U)(P),NANDIGAMA,Krishna,521185",Private Un-Aided,2017
1151,31385,Sri Venkateswara DegreeCollege,MADAKASIRA,SRI SATHYA SAI,SVU,NO,COED,SRI KRISHNADEVARAYA UNIVERSITY,"Ayyavaripalli (V), Bullasamudram (P),BULLASAMUDRAM,MADAKASIRA,Anantapur,515303",Private Un-Aided,2017
1152,31398,NALANDA DEGREE COLLEGE  (PG ),VIJAYAWADA RURAL,NTR,AU,NO,COED,KRISHNA UNIVERSITY,".BYPASS ROAD,GOLLAPUDI VIJAYAWADA RURAL,GOLLAPUDI,VIJAYAWADA RURAL,Krishna,521225",Private Un-Aided,2008
1153,31415,H.P.N Degree College,Srikakulam (Urban),SRIKAKULAM,AU,NO,COED,DR BR AMBEDKAR UNIVERSITY,".2-1-58,Srikakulam (Urban),Srikakulam (Urban),Srikakulam,532001",Private Un-Aided,2017
1154,31421,PRISM Degree College,NARASANNAPETA,SRIKAKULAM,AU,NO,COED,DR BR AMBEDKAR UNIVERSITY,".NARASANNAPETA TOWN,NARASANNAPETA,NARASANNAPETA,Srikakulam,532421",Private Un-Aided,2017
1155,31422,Kakinada Sri Aditya Degree College,Srikakulam (Urban),SRIKAKULAM,AU,NO,COED,DR BR AMBEDKAR UNIVERSITY,"201/2,Srikakulam (Urban),Srikakulam (Urban),Srikakulam,532001",Private Un-Aided,2017
1156,31423,KML Degree College,SABBAVARAM,ANAKAPALLI,AU,NO,COED,ANDHRA UNIVERSITY,"RAIVADA CANAL ROAD,SABBAVARAM,VSP.PIN-531035,Sabbavaram,SABBAVARAM,Visakhapatnam,531035",Private Un-Aided,2017
1157,31429,Southern International Hotel Management Academy,Visakhapatnam (Urban),VISAKHAPATNAM,AU,NO,COED,ANDHRA UNIVERSITY,"D.No: 9-5-54/1, MVP colony, Isukathota, Peethalavanipalem, Visakhapatnam - 530 017.,WARD24,Visakhapatnam (Urban),Visakhapatnam,530017",Private Un-Aided,2017
1158,31450,GAYATRI DEGREE,KADIAM,EAST GODAVARI,AU,NO,COED,ADIKAVI NANNAYA UNIVERSITY,.463/1,Private Un-Aided,2010
1159,31451,"ADARSH DEGREE COLLEGE, PENDURTHI",PENDURTHI,VISAKHAPATNAM,AU,NO,COED,ANDHRA UNIVERSITY,"6--129/4, Beside SBI,Pendurthi,PENDURTHI,Visakhapatnam,531173",Private Un-Aided,2005
1160,31452,VINANDA DEGREE COLLEGE,Tuni (Urban),KAKINADA,AU,NO,COED,ADIKAVI NANNAYA UNIVERSITY,.6-7-21/1,Private Un-Aided,2017
1161,31457,Sri Raghavendra Degree College,MANTRALAYAM,KURNOOL,SVU,NO,COED,RAYALASEEMA UNIVERSITY,Sushameendra nagar,Private Un-Aided,2017
1162,31458,Pragati Womens Degree College,Peddapuram (Urban),KAKINADA,AU,NO,Women,ADIKAVI NANNAYA UNIVERSITY,"19-1-437/1, PRAGATI NAGAR, SAMALKOT ROAD, PEDDAPURAM",Private Un-Aided,2017
1163,31461,Sagar Womens Degree college,Peddapuram (Urban),KAKINADA,AU,NO,Women,ADIKAVI NANNAYA UNIVERSITY,"WARD NO:7SARAVARI STREETPEDDAPURAM-533437E.G.DT,Peddapuram (Urban),Peddapuram (Urban),East Godavari,533437",Private Un-Aided,2017
1164,31477,Sri Gayatri womens Deg college,PEDDAPURAM,KAKINADA,AU,NO,Women,ADIKAVI NANNAYA UNIVERSITY,".D NO 1-142,CHANDRAMAMPALLE,PEDDAPURAM,East Godavari,533433",Private Un-Aided,2017
1165,31479,Sri Aditya Degree college,Bhimavaram (Urban),WEST GODAVARI,AU,NO,COED,ADIKAVI NANNAYA UNIVERSITY,"24-1-5/1A,Bhimavaram (Urban),Bhimavaram (Urban),West Godavari,534202",Private Un-Aided,2017
1166,31481,"Sri Aditya Degree College, Vegavaram",DENDULURU,ELURU,AU,NO,COED,ADIKAVI NANNAYA UNIVERSITY,".3-138MAIN ROAD -VEGAVARAM VILLAGEDENDULURU MANDAL,VEGAVARAM,DENDULURU,West Godavari,534432",Private Un-Aided,2017
1167,31485,GIET Degree College,RAJANAGARAM,EAST GODAVARI,AU,NO,COED,ADIKAVI NANNAYA UNIVERSITY,"NH-16, CHAITANYA KNOWLEDGE CITY, RAJANAGARAM",Private Un-Aided,2017
1168,31486,Sri Venkateswara Degree Colleg,NANDYAL,NANDYAL,SVU,NO,COED,RAYALASEEMA UNIVERSITY,NK Road,Private Un-Aided,2017
1169,31491,Sri Pragna Deg College,BICCAVOLU,EAST GODAVARI,AU,NO,COED,ADIKAVI NANNAYA UNIVERSITY,"9-11/5, BICCAVOLU,BICCAVOLU,BICCAVOLU,East Godavari,533343",Private Un-Aided,2017
1170,31492,VSR Rural Deg College,RAYAVARAM,KONASEEMA,AU,NO,COED,ADIKAVI NANNAYA UNIVERSITY,".7-89 VELAM PETA RAYAVARAM,LOLLA,RAYAVARAM,East Godavari,533346",Private Un-Aided,1994
1171,31495,Naipunya Deg College,PRATHIPADU,KAKINADA,AU,NO,COED,ADIKAVI NANNAYA UNIVERSITY,"Vardhanamma Nagar, Prathipadu",Private Un-Aided,2017
1172,31496,USHODAYA DEGREE COLLEGE,DEVARAPALLE,ANAKAPALLI,AU,NO,COED,ANDHRA UNIVERSITY,".KUMMARI VEEDHI DEVARAPALLE,Devarapalle,DEVARAPALLE,Visakhapatnam,531030",Private Un-Aided,2017
1173,31497,Sree Venkateswara Degree Colle,DEVANAKONDA,KURNOOL,SVU,NO,COED,RAYALASEEMA UNIVERSITY,Near ZP High School,Private Un-Aided,2017
1174,31502,Thanuja Memorial Degree Colleg,HOLAGUNDA,KURNOOL,SVU,NO,COED,RAYALASEEMA UNIVERSITY,MAIN ROAD,Private Un-Aided,2017
1175,31505,Jagans Degree College Muthukuru,MUTHUKUR,SRI POTTI SRIRAMULU NELLORE,SVU,NO,COED,VIKRAMA SIMHAPURI UNIVERSITY,".255/C PLOT NO 35,36,MUTHUKUR,MUTHUKUR,Nellore,524344",Private Un-Aided,2017
1176,31509,Vikas Degree college for Women,Ramachandrapuram (Urban),KONASEEMA,AU,NO,Women,ADIKAVI NANNAYA UNIVERSITY,"SIVALAYAM CHERUVUGATTU, 12-9-4/1, RAMACHANDRAPURAM,Ramachandrapuram (Urban),Ramachandrapuram (Urban),East Godavari,533255",Private Un-Aided,2017
1177,31516,ADITYA DEGREE COLLEGE,Vizianagaram (Urban),VIZIANAGARAM,AU,NO,COED,ANDHRA UNIVERSITY,"ADITYA DEGREE COLLEGE,D.NO.8-12-1,P.S.R COMPLEX,OPP.TIRUMALA HOSPITAL VIZIANAGARAM,Vizianagaram (Urban),Vizianagaram (Urban),Vizianagaram,535002",Private Un-Aided,2017
1178,31519,Keerthi Degree College Nandyal,NANDYAL,NANDYAL,SVU,NO,COED,RAYALASEEMA UNIVERSITY,SALEEM NAGAR NANDYAL,Private Un-Aided,2017
1179,31521,Padmavathi Degree College,SABBAVARAM,ANAKAPALLI,AU,NO,COED,ANDHRA UNIVERSITY,"Batajangalapalem, sabbavaram-531035",Private Un-Aided,2017
1180,31524,Vignan Degree College Nandyal,NANDYAL,NANDYAL,SVU,NO,COED,RAYALASEEMA UNIVERSITY,Sanjeeva NagarNandyal,Private Un-Aided,2017
1181,31526,SPR DEGREE COLLEGE,NELLIMARLA,VIZIANAGARAM,AU,NO,COED,ANDHRA UNIVERSITY,"1-121,NELLIMARLA,NELLIMARLA,Vizianagaram,535217",Private Un-Aided,2013
1182,31541,AKSHARA DEGREE COLLEGE,PAMUR,PRAKASAM,AU,NO,COED,ANDHRA KESARI UNIVERSITY,"OLD SBI ROAD,PAMUR,PAMUR Mandal,,Prakasam,523108",Private Un-Aided,2015
1183,31569,Aditya Degree College,Tadepalligudem (Urban),WEST GODAVARI,AU,NO,COED,ADIKAVI NANNAYA UNIVERSITY,"12-7-9,Tadepalligudem (Urban),Tadepalligudem (Urban),West Godavari,534102",Private Un-Aided,2011
1184,31570,Aditya Degree College,Bhimavaram (Urban),WEST GODAVARI,AU,NO,COED,ADIKAVI NANNAYA UNIVERSITY,"24-1-5/1B,Bhimavaram (Urban),Bhimavaram (Urban),West Godavari,534202",Private Un-Aided,2017
1185,31647,VIJAYA LAKSHMI DEGREE COLLEGE,SRIKALAHASTI,TIRUPATI,SVU,NO,COED,SRI VENKATESWARA UNIVERSITY,"8-665KOTHAPETANEAR FIRE STATIONSRIKALAHASTI TOWNCHITTOOR DISTANDHRA PRADESH,SRIKALAHASTI,SRIKALAHASTI,Chittoor,517644",Private Un-Aided,2017
1186,31655,"Government Degree College, Perumallapuram",Perumallapuram,KAKINADA,AU,NO,COED,ADIKAVI NANNAYA UNIVERSITY,Main Road,Government,2017
